user_id,segment_id,segment_name,total_sessions,conversion_rate,revenue_per_session,days_active
U0934181,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0335388,0,One-Time Browsers,2,0.0,0.0,2
U0324834,1,One-Time Browsers,1,0.0,0.0,1
U0194359,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0424499,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0264792,0,One-Time Browsers,1,0.0,0.0,1
U0367966,1,One-Time Browsers,3,0.0,0.0,3
U1005077,1,One-Time Browsers,2,0.0,0.0,2
U0400038,0,One-Time Browsers,1,0.0,0.0,1
U1064418,0,One-Time Browsers,1,0.0,0.0,1
U0777283,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0075769,0,One-Time Browsers,1,0.0,0.0,1
U0304113,1,One-Time Browsers,2,0.0,0.0,2
U0029406,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0017518,0,One-Time Browsers,2,0.0,0.0,2
U0334524,1,One-Time Browsers,2,0.0,0.0,2
U0181093,0,One-Time Browsers,2,0.0,0.0,2
U0345500,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0019997,2,Window Shoppers (Retargetable),6,0.0,0.0,6
U0653895,0,One-Time Browsers,1,0.0,0.0,1
U0337674,1,One-Time Browsers,4,0.0,0.0,4
U0163556,1,One-Time Browsers,1,0.0,0.0,1
U0031752,1,One-Time Browsers,2,0.0,0.0,2
U0422251,0,One-Time Browsers,1,0.0,0.0,1
U0825736,0,One-Time Browsers,1,0.0,0.0,1
U0305588,0,One-Time Browsers,1,0.0,0.0,1
U0756147,0,One-Time Browsers,2,0.0,0.0,2
U0340820,0,One-Time Browsers,1,0.0,0.0,1
U0422516,0,One-Time Browsers,1,0.0,0.0,1
U0352935,0,One-Time Browsers,2,0.0,0.0,2
U0914023,0,One-Time Browsers,2,0.0,0.0,2
U0832900,0,One-Time Browsers,1,0.0,0.0,1
U0183633,0,One-Time Browsers,1,0.0,0.0,1
U1042987,0,One-Time Browsers,2,0.0,0.0,2
U0766832,1,One-Time Browsers,1,0.0,0.0,1
U0465596,0,One-Time Browsers,1,0.0,0.0,1
U0083820,1,One-Time Browsers,2,0.0,0.0,2
U0071971,0,One-Time Browsers,1,0.0,0.0,1
U0815784,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0956229,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0941933,1,One-Time Browsers,1,0.0,0.0,1
U0390230,0,One-Time Browsers,1,0.0,0.0,1
U0261056,1,One-Time Browsers,1,0.0,0.0,1
U0991982,1,One-Time Browsers,2,0.0,0.0,2
U0457166,1,One-Time Browsers,1,0.0,0.0,1
U1123558,1,One-Time Browsers,1,0.0,0.0,1
U0169424,1,One-Time Browsers,1,0.0,0.0,1
U0529950,0,One-Time Browsers,1,0.0,0.0,1
U0122127,1,One-Time Browsers,1,0.0,0.0,1
U0803304,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0348732,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0647315,0,One-Time Browsers,2,0.0,0.0,2
U0608997,1,One-Time Browsers,1,0.0,0.0,1
U0644888,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0958584,0,One-Time Browsers,1,0.0,0.0,1
U0897856,0,One-Time Browsers,1,0.0,0.0,1
U0646557,1,One-Time Browsers,3,0.0,0.0,3
U0218823,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0669814,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0840069,0,One-Time Browsers,1,0.0,0.0,1
U0642001,0,One-Time Browsers,2,0.0,0.0,2
U0848316,0,One-Time Browsers,1,0.0,0.0,1
U0163982,0,One-Time Browsers,2,0.0,0.0,2
U0823870,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0163780,1,One-Time Browsers,1,0.0,0.0,1
U0238875,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0164827,0,One-Time Browsers,1,0.0,0.0,1
U0137266,0,One-Time Browsers,1,0.0,0.0,1
U0388295,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0744090,2,Window Shoppers (Retargetable),3,0.3333333333333333,324.74666666666667,3
U0900900,1,One-Time Browsers,2,0.0,0.0,2
U0390192,0,One-Time Browsers,2,0.0,0.0,2
U0865773,0,One-Time Browsers,2,0.0,0.0,2
U0692704,0,One-Time Browsers,1,0.0,0.0,1
U0584466,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0995246,0,One-Time Browsers,2,0.0,0.0,2
U0230375,0,One-Time Browsers,1,0.0,0.0,1
U0556859,0,One-Time Browsers,1,0.0,0.0,1
U1145425,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0794810,0,One-Time Browsers,2,0.0,0.0,2
U0915395,0,One-Time Browsers,1,0.0,0.0,1
U0493300,0,One-Time Browsers,1,0.0,0.0,1
U1013405,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0745973,1,One-Time Browsers,2,0.0,0.0,2
U0864104,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0411774,0,One-Time Browsers,2,0.0,0.0,2
U0509959,0,One-Time Browsers,2,0.0,0.0,2
U0401520,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0520676,1,One-Time Browsers,1,0.0,0.0,1
U0659453,0,One-Time Browsers,1,0.0,0.0,1
U0715175,0,One-Time Browsers,2,0.0,0.0,2
U0640542,1,One-Time Browsers,2,0.0,0.0,2
U0793809,0,One-Time Browsers,1,0.0,0.0,1
U0961488,0,One-Time Browsers,2,0.0,0.0,2
U0540793,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U1176350,0,One-Time Browsers,2,0.0,0.0,2
U0703898,1,One-Time Browsers,4,0.0,0.0,4
U0696722,1,One-Time Browsers,2,0.0,0.0,2
U0573193,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0472965,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0590139,1,One-Time Browsers,2,0.0,0.0,2
U0433231,1,One-Time Browsers,2,0.0,0.0,2
U0852582,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0362057,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0025165,1,One-Time Browsers,3,0.0,0.0,3
U1076766,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1052296,1,One-Time Browsers,2,0.0,0.0,2
U0118479,1,One-Time Browsers,3,0.0,0.0,3
U0395434,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0242102,0,One-Time Browsers,2,0.0,0.0,2
U0412672,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0003078,1,One-Time Browsers,4,0.0,0.0,4
U0238783,0,One-Time Browsers,2,0.0,0.0,2
U0603939,1,One-Time Browsers,3,0.0,0.0,3
U0873372,1,One-Time Browsers,3,0.0,0.0,3
U1009153,1,One-Time Browsers,4,0.0,0.0,4
U0955048,0,One-Time Browsers,2,0.0,0.0,2
U0817188,1,One-Time Browsers,1,0.0,0.0,1
U0865928,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0456221,0,One-Time Browsers,1,0.0,0.0,1
U0871018,0,One-Time Browsers,1,0.0,0.0,1
U1027455,0,One-Time Browsers,1,0.0,0.0,1
U0098044,1,One-Time Browsers,4,0.0,0.0,4
U0831217,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0766413,2,Window Shoppers (Retargetable),6,0.0,0.0,6
U0020248,1,One-Time Browsers,2,0.0,0.0,2
U0717291,1,One-Time Browsers,1,0.0,0.0,1
U0631142,1,One-Time Browsers,2,0.0,0.0,2
U0228620,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1125335,0,One-Time Browsers,1,0.0,0.0,1
U0376837,0,One-Time Browsers,1,0.0,0.0,1
U1060239,3,High-Value Loyal Buyers,2,0.5,788.205,2
U0779380,1,One-Time Browsers,2,0.0,0.0,2
U0263156,2,Window Shoppers (Retargetable),5,0.2,595.788,5
U0455082,0,One-Time Browsers,1,0.0,0.0,1
U0870044,0,One-Time Browsers,1,0.0,0.0,1
U0063362,1,One-Time Browsers,2,0.0,0.0,2
U0242181,1,One-Time Browsers,3,0.0,0.0,3
U0395733,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0239737,0,One-Time Browsers,1,0.0,0.0,1
U0752496,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0110841,3,High-Value Loyal Buyers,2,0.5,253.5,2
U0507843,0,One-Time Browsers,1,0.0,0.0,1
U0364640,1,One-Time Browsers,2,0.0,0.0,2
U0750521,1,One-Time Browsers,2,0.0,0.0,2
U0255027,0,One-Time Browsers,1,0.0,0.0,1
U0971213,0,One-Time Browsers,1,0.0,0.0,1
U0292283,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1082844,1,One-Time Browsers,3,0.0,0.0,3
U0832305,1,One-Time Browsers,2,0.0,0.0,2
U0257189,0,One-Time Browsers,1,0.0,0.0,1
U0591885,1,One-Time Browsers,3,0.0,0.0,3
U0740563,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0959255,0,One-Time Browsers,2,0.0,0.0,2
U0116611,1,One-Time Browsers,2,0.0,0.0,2
U0069282,0,One-Time Browsers,1,0.0,0.0,1
U1138402,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0623423,0,One-Time Browsers,2,0.0,0.0,2
U0311935,0,One-Time Browsers,1,0.0,0.0,1
U0608795,1,One-Time Browsers,2,0.0,0.0,2
U0541029,0,One-Time Browsers,1,0.0,0.0,1
U0593927,1,One-Time Browsers,1,0.0,0.0,1
U0106062,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0385733,1,One-Time Browsers,1,0.0,0.0,1
U1014731,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0474061,1,One-Time Browsers,3,0.0,0.0,3
U0309422,0,One-Time Browsers,1,0.0,0.0,1
U0368559,0,One-Time Browsers,1,0.0,0.0,1
U0913192,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1167034,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0355078,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1137269,1,One-Time Browsers,2,0.0,0.0,2
U0012467,0,One-Time Browsers,2,0.0,0.0,2
U0394148,0,One-Time Browsers,2,0.0,0.0,2
U0991759,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0113619,1,One-Time Browsers,1,0.0,0.0,1
U0888283,0,One-Time Browsers,1,0.0,0.0,1
U0372283,1,One-Time Browsers,2,0.0,0.0,2
U0031503,0,One-Time Browsers,1,0.0,0.0,1
U0216106,0,One-Time Browsers,2,0.0,0.0,2
U0339185,0,One-Time Browsers,2,0.0,0.0,2
U0588965,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0218073,0,One-Time Browsers,1,0.0,0.0,1
U0576576,1,One-Time Browsers,1,0.0,0.0,1
U0898760,0,One-Time Browsers,1,0.0,0.0,1
U0413342,0,One-Time Browsers,2,0.0,0.0,2
U0763705,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0459928,0,One-Time Browsers,2,0.0,0.0,2
U0714056,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1167974,0,One-Time Browsers,2,0.0,0.0,2
U0547356,0,One-Time Browsers,1,0.0,0.0,1
U0779523,0,One-Time Browsers,2,0.0,0.0,2
U0129372,1,One-Time Browsers,2,0.0,0.0,2
U1105193,1,One-Time Browsers,1,0.0,0.0,1
U0062066,1,One-Time Browsers,1,0.0,0.0,1
U0178074,0,One-Time Browsers,2,0.0,0.0,2
U1124473,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0415606,1,One-Time Browsers,2,0.0,0.0,2
U0998042,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0307815,0,One-Time Browsers,1,0.0,0.0,1
U0192088,0,One-Time Browsers,1,0.0,0.0,1
U0317529,0,One-Time Browsers,1,0.0,0.0,1
U0234144,1,One-Time Browsers,2,0.0,0.0,2
U1150205,1,One-Time Browsers,1,0.0,0.0,1
U0868904,1,One-Time Browsers,2,0.0,0.0,2
U0500878,0,One-Time Browsers,2,0.0,0.0,2
U1063163,1,One-Time Browsers,3,0.0,0.0,3
U0584191,0,One-Time Browsers,2,0.0,0.0,2
U0480297,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0396705,1,One-Time Browsers,1,0.0,0.0,1
U0422489,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0912078,1,One-Time Browsers,1,0.0,0.0,1
U0842452,1,One-Time Browsers,2,0.0,0.0,2
U1023651,0,One-Time Browsers,2,0.0,0.0,2
U0610633,1,One-Time Browsers,3,0.0,0.0,3
U1022444,0,One-Time Browsers,1,0.0,0.0,1
U0761278,1,One-Time Browsers,1,0.0,0.0,1
U0502751,0,One-Time Browsers,2,0.0,0.0,2
U0181060,0,One-Time Browsers,1,0.0,0.0,1
U0650710,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0059238,1,One-Time Browsers,2,0.0,0.0,2
U0292719,1,One-Time Browsers,2,0.0,0.0,2
U0578725,1,One-Time Browsers,1,0.0,0.0,1
U1067399,1,One-Time Browsers,2,0.0,0.0,2
U0790306,0,One-Time Browsers,1,0.0,0.0,1
U0096723,1,One-Time Browsers,2,0.0,0.0,2
U0938394,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0883349,1,One-Time Browsers,2,0.0,0.0,2
U1028062,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0903578,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0986932,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0484526,1,One-Time Browsers,3,0.0,0.0,3
U0968616,0,One-Time Browsers,1,0.0,0.0,1
U0332523,0,One-Time Browsers,2,0.0,0.0,2
U1195241,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0969088,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0187305,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1130418,1,One-Time Browsers,1,0.0,0.0,1
U0159797,1,One-Time Browsers,2,0.0,0.0,2
U0167988,1,One-Time Browsers,3,0.0,0.0,3
U1082288,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1141282,1,One-Time Browsers,1,0.0,0.0,1
U0544519,0,One-Time Browsers,1,0.0,0.0,1
U0541162,0,One-Time Browsers,1,0.0,0.0,1
U0753598,1,One-Time Browsers,2,0.0,0.0,2
U1127042,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0842129,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0694042,0,One-Time Browsers,2,0.0,0.0,2
U0522130,0,One-Time Browsers,2,0.0,0.0,2
U0084117,1,One-Time Browsers,2,0.0,0.0,2
U0446689,1,One-Time Browsers,2,0.0,0.0,2
U0283830,1,One-Time Browsers,1,0.0,0.0,1
U0247391,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0126371,1,One-Time Browsers,2,0.0,0.0,2
U0734946,1,One-Time Browsers,1,0.0,0.0,1
U0459841,0,One-Time Browsers,1,0.0,0.0,1
U0633258,1,One-Time Browsers,2,0.0,0.0,2
U0245876,1,One-Time Browsers,1,0.0,0.0,1
U0412003,0,One-Time Browsers,2,0.0,0.0,2
U0191420,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1010280,1,One-Time Browsers,1,0.0,0.0,1
U0278671,0,One-Time Browsers,1,0.0,0.0,1
U0832678,1,One-Time Browsers,4,0.0,0.0,4
U0094808,0,One-Time Browsers,1,0.0,0.0,1
U0402105,1,One-Time Browsers,2,0.0,0.0,2
U0046268,0,One-Time Browsers,1,0.0,0.0,1
U0749871,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0604046,1,One-Time Browsers,4,0.0,0.0,4
U0801122,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1072538,0,One-Time Browsers,2,0.0,0.0,2
U0357530,0,One-Time Browsers,1,0.0,0.0,1
U0199016,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1158878,0,One-Time Browsers,1,0.0,0.0,1
U0008160,1,One-Time Browsers,2,0.0,0.0,2
U1197700,1,One-Time Browsers,1,0.0,0.0,1
U0790127,1,One-Time Browsers,3,0.0,0.0,3
U0612603,0,One-Time Browsers,1,0.0,0.0,1
U0301838,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0780878,0,One-Time Browsers,1,0.0,0.0,1
U0626572,1,One-Time Browsers,2,0.0,0.0,2
U0804156,0,One-Time Browsers,2,0.0,0.0,2
U0363958,0,One-Time Browsers,1,0.0,0.0,1
U0343494,1,One-Time Browsers,1,0.0,0.0,1
U1079031,0,One-Time Browsers,2,0.0,0.0,2
U1030478,0,One-Time Browsers,1,0.0,0.0,1
U0227101,1,One-Time Browsers,2,0.0,0.0,2
U1053022,1,One-Time Browsers,1,0.0,0.0,1
U0477232,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0218642,1,One-Time Browsers,3,0.0,0.0,3
U0319736,1,One-Time Browsers,2,0.0,0.0,2
U1006097,1,One-Time Browsers,1,0.0,0.0,1
U0992431,0,One-Time Browsers,1,0.0,0.0,1
U0568135,0,One-Time Browsers,1,0.0,0.0,1
U1158897,0,One-Time Browsers,1,0.0,0.0,1
U0576765,1,One-Time Browsers,3,0.0,0.0,3
U0142661,1,One-Time Browsers,1,0.0,0.0,1
U0407565,1,One-Time Browsers,2,0.0,0.0,2
U0835275,1,One-Time Browsers,1,0.0,0.0,1
U0314924,1,One-Time Browsers,3,0.0,0.0,3
U0437371,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0627277,0,One-Time Browsers,1,0.0,0.0,1
U0778182,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1188694,0,One-Time Browsers,2,0.0,0.0,2
U0326124,0,One-Time Browsers,1,0.0,0.0,1
U0829970,1,One-Time Browsers,1,0.0,0.0,1
U0712752,0,One-Time Browsers,2,0.0,0.0,2
U0765969,1,One-Time Browsers,1,0.0,0.0,1
U0304147,1,One-Time Browsers,1,0.0,0.0,1
U0428867,0,One-Time Browsers,1,0.0,0.0,1
U0144979,0,One-Time Browsers,1,0.0,0.0,1
U0666207,0,One-Time Browsers,2,0.0,0.0,2
U0335924,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0933009,1,One-Time Browsers,1,0.0,0.0,1
U1145084,1,One-Time Browsers,4,0.0,0.0,4
U0009446,0,One-Time Browsers,1,0.0,0.0,1
U0006809,1,One-Time Browsers,1,0.0,0.0,1
U0071382,0,One-Time Browsers,2,0.0,0.0,2
U0001841,0,One-Time Browsers,1,0.0,0.0,1
U0554988,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0711633,1,One-Time Browsers,2,0.0,0.0,2
U0666306,1,One-Time Browsers,1,0.0,0.0,1
U0462355,0,One-Time Browsers,1,0.0,0.0,1
U1173379,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0733744,1,One-Time Browsers,2,0.0,0.0,2
U0611618,3,High-Value Loyal Buyers,2,0.5,595.86,2
U0649148,0,One-Time Browsers,2,0.0,0.0,2
U0122119,1,One-Time Browsers,2,0.0,0.0,2
U0235999,0,One-Time Browsers,1,0.0,0.0,1
U0070561,2,Window Shoppers (Retargetable),6,0.0,0.0,6
U0629062,0,One-Time Browsers,1,0.0,0.0,1
U0755700,1,One-Time Browsers,1,0.0,0.0,1
U0630270,0,One-Time Browsers,1,0.0,0.0,1
U0924461,1,One-Time Browsers,1,0.0,0.0,1
U0522704,0,One-Time Browsers,1,0.0,0.0,1
U0699234,0,One-Time Browsers,1,0.0,0.0,1
U1171035,0,One-Time Browsers,1,0.0,0.0,1
U0898577,0,One-Time Browsers,2,0.0,0.0,2
U0154979,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1004847,1,One-Time Browsers,2,0.0,0.0,2
U0029089,0,One-Time Browsers,1,0.0,0.0,1
U0900009,0,One-Time Browsers,1,0.0,0.0,1
U1182768,0,One-Time Browsers,1,0.0,0.0,1
U0629938,1,One-Time Browsers,2,0.0,0.0,2
U0574600,0,One-Time Browsers,1,0.0,0.0,1
U0676652,1,One-Time Browsers,2,0.0,0.0,2
U0278259,0,One-Time Browsers,1,0.0,0.0,1
U0683298,0,One-Time Browsers,2,0.0,0.0,2
U0814538,1,One-Time Browsers,4,0.0,0.0,4
U0059266,1,One-Time Browsers,2,0.0,0.0,2
U1002442,0,One-Time Browsers,1,0.0,0.0,1
U0648856,0,One-Time Browsers,1,0.0,0.0,1
U0263325,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0560174,0,One-Time Browsers,1,0.0,0.0,1
U1148444,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0047116,0,One-Time Browsers,2,0.0,0.0,2
U1189652,1,One-Time Browsers,2,0.0,0.0,2
U0896998,0,One-Time Browsers,2,0.0,0.0,2
U0059512,1,One-Time Browsers,2,0.0,0.0,2
U0454993,0,One-Time Browsers,1,0.0,0.0,1
U0250320,0,One-Time Browsers,1,0.0,0.0,1
U0118182,1,One-Time Browsers,1,0.0,0.0,1
U0722043,2,Window Shoppers (Retargetable),6,0.0,0.0,6
U0182694,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0676525,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0822244,0,One-Time Browsers,1,0.0,0.0,1
U0296721,2,Window Shoppers (Retargetable),5,0.2,533.89,5
U0788912,1,One-Time Browsers,1,0.0,0.0,1
U1134387,1,One-Time Browsers,2,0.0,0.0,2
U0039546,1,One-Time Browsers,2,0.0,0.0,2
U0077543,0,One-Time Browsers,2,0.0,0.0,2
U0774603,0,One-Time Browsers,1,0.0,0.0,1
U0591124,0,One-Time Browsers,2,0.0,0.0,2
U0119746,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0760408,0,One-Time Browsers,1,0.0,0.0,1
U0142583,0,One-Time Browsers,1,0.0,0.0,1
U0218687,1,One-Time Browsers,1,0.0,0.0,1
U0573817,1,One-Time Browsers,2,0.0,0.0,2
U0674697,1,One-Time Browsers,4,0.0,0.0,4
U0548445,0,One-Time Browsers,2,0.0,0.0,2
U0151297,0,One-Time Browsers,2,0.0,0.0,2
U1163083,1,One-Time Browsers,2,0.0,0.0,2
U0400369,1,One-Time Browsers,2,0.0,0.0,2
U0133827,0,One-Time Browsers,2,0.0,0.0,2
U1181480,1,One-Time Browsers,2,0.0,0.0,2
U0886894,0,One-Time Browsers,1,0.0,0.0,1
U0292418,0,One-Time Browsers,2,0.0,0.0,2
U0427085,1,One-Time Browsers,2,0.0,0.0,2
U0361421,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0202236,1,One-Time Browsers,4,0.0,0.0,4
U0222832,2,Window Shoppers (Retargetable),6,0.0,0.0,6
U0525306,1,One-Time Browsers,2,0.0,0.0,2
U0428824,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0579524,0,One-Time Browsers,1,0.0,0.0,1
U0037942,1,One-Time Browsers,3,0.0,0.0,3
U0430173,1,One-Time Browsers,2,0.0,0.0,2
U0749792,0,One-Time Browsers,1,0.0,0.0,1
U0775356,1,One-Time Browsers,1,0.0,0.0,1
U0419980,1,One-Time Browsers,2,0.0,0.0,2
U0208349,1,One-Time Browsers,1,0.0,0.0,1
U0378415,2,Window Shoppers (Retargetable),3,0.0,0.0,2
U1061316,0,One-Time Browsers,1,0.0,0.0,1
U0473333,0,One-Time Browsers,2,0.0,0.0,2
U1122225,1,One-Time Browsers,2,0.0,0.0,2
U0506455,1,One-Time Browsers,3,0.0,0.0,3
U0651989,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0892885,0,One-Time Browsers,1,0.0,0.0,1
U0453129,1,One-Time Browsers,3,0.0,0.0,3
U1132108,1,One-Time Browsers,2,0.0,0.0,2
U0459844,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0783565,0,One-Time Browsers,2,0.0,0.0,2
U0083253,1,One-Time Browsers,2,0.0,0.0,2
U0867557,1,One-Time Browsers,2,0.0,0.0,2
U0655511,1,One-Time Browsers,2,0.0,0.0,2
U0305424,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0643580,1,One-Time Browsers,2,0.0,0.0,2
U0380365,0,One-Time Browsers,2,0.0,0.0,2
U0349440,0,One-Time Browsers,1,0.0,0.0,1
U0268565,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0845300,0,One-Time Browsers,1,0.0,0.0,1
U0802232,0,One-Time Browsers,1,0.0,0.0,1
U0588825,1,One-Time Browsers,2,0.0,0.0,2
U0897403,1,One-Time Browsers,2,0.0,0.0,2
U0253167,1,One-Time Browsers,2,0.0,0.0,2
U0702150,0,One-Time Browsers,2,0.0,0.0,2
U1015584,1,One-Time Browsers,2,0.0,0.0,2
U0866937,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0833946,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0108239,2,Window Shoppers (Retargetable),4,0.25,78.9425,4
U0146580,0,One-Time Browsers,1,0.0,0.0,1
U0770267,0,One-Time Browsers,1,0.0,0.0,1
U0039897,1,One-Time Browsers,2,0.0,0.0,2
U0507185,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0957264,0,One-Time Browsers,1,0.0,0.0,1
U0940520,1,One-Time Browsers,1,0.0,0.0,1
U0265154,1,One-Time Browsers,2,0.0,0.0,2
U0301757,1,One-Time Browsers,3,0.0,0.0,3
U0497871,0,One-Time Browsers,2,0.0,0.0,2
U0977358,0,One-Time Browsers,1,0.0,0.0,1
U0588506,0,One-Time Browsers,1,0.0,0.0,1
U0102667,1,One-Time Browsers,1,0.0,0.0,1
U0629843,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0305040,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0073623,2,Window Shoppers (Retargetable),4,0.0,0.0,3
U1156109,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0494004,0,One-Time Browsers,1,0.0,0.0,1
U1030491,0,One-Time Browsers,1,0.0,0.0,1
U1022725,0,One-Time Browsers,1,0.0,0.0,1
U0653061,1,One-Time Browsers,1,0.0,0.0,1
U0142114,2,Window Shoppers (Retargetable),5,0.0,0.0,5
U0612451,1,One-Time Browsers,3,0.0,0.0,3
U0745161,0,One-Time Browsers,1,0.0,0.0,1
U0335805,1,One-Time Browsers,2,0.0,0.0,2
U0092145,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0660961,0,One-Time Browsers,1,0.0,0.0,1
U0865512,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U1111311,1,One-Time Browsers,1,0.0,0.0,1
U0912473,1,One-Time Browsers,2,0.0,0.0,2
U1150795,1,One-Time Browsers,3,0.0,0.0,3
U0176284,0,One-Time Browsers,2,0.0,0.0,2
U0966862,1,One-Time Browsers,1,0.0,0.0,1
U0740581,0,One-Time Browsers,1,0.0,0.0,1
U0419107,1,One-Time Browsers,1,0.0,0.0,1
U0757095,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0275575,3,High-Value Loyal Buyers,2,0.5,455.995,2
U0636925,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0080064,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0035973,0,One-Time Browsers,2,0.0,0.0,2
U1168000,0,One-Time Browsers,2,0.0,0.0,2
U1108314,1,One-Time Browsers,2,0.0,0.0,2
U0842228,2,Window Shoppers (Retargetable),3,0.0,0.0,3
U0838003,0,One-Time Browsers,2,0.0,0.0,2
U1174109,0,One-Time Browsers,2,0.0,0.0,2
U0599789,0,One-Time Browsers,1,0.0,0.0,1
U0788652,0,One-Time Browsers,2,0.0,0.0,2
U0886671,1,One-Time Browsers,1,0.0,0.0,1
U0559516,2,Window Shoppers (Retargetable),4,0.0,0.0,4
U0771333,2,Window Shoppers (Retargetable),3,0.0,0.0,3
